dataset,idx,variant_id,transform,target,validation_note,ai_label,ai_risk,ai_exclude_from_metrics,ai_notes
codexglue,23504,23504__blank_line_expansion,blank_line_expansion,0,blank lines inserted after semicolons,preserved,low,false,Whitespace-only layout change; no executable token is intentionally introduced. Whitespace-normalized code matches.
diversevul,diversevul-aa838896d87af561a33ecefea1caa4c15a68bc47-3592,diversevul-aa838896d87af561a33ecefea1caa4c15a68bc47-3592__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
diversevul,diversevul-af810407f78b7f792a9bb8c47c8c532eb3b3a758-2035,diversevul-af810407f78b7f792a9bb8c47c8c532eb3b3a758-2035__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
diversevul,diversevul-a70da5b3ecc3160368529677006801c58cb369db-3456,diversevul-a70da5b3ecc3160368529677006801c58cb369db-3456__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
diversevul,diversevul-bcac8e7acb514429fee9e0b5d0c7a0308fd4d76b-3760,diversevul-bcac8e7acb514429fee9e0b5d0c7a0308fd4d76b-3760__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
diversevul,diversevul-5b5bfef03596d95079c728f65f523570dd7b03aa-3298,diversevul-5b5bfef03596d95079c728f65f523570dd7b03aa-3298__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
diversevul,diversevul-6b400e3147dcfd8cc3a393ace1bd118c93762e0c-1308,diversevul-6b400e3147dcfd8cc3a393ace1bd118c93762e0c-1308__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
diversevul,diversevul-5eba69a1f375413fb93fab4173f9c393ac8c2818-3118,diversevul-5eba69a1f375413fb93fab4173f9c393ac8c2818-3118__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
diversevul,diversevul-a392bf657015c9a79a5a13adfbfb15086c1943b9-789,diversevul-a392bf657015c9a79a5a13adfbfb15086c1943b9-789__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
diversevul,diversevul-77510778516803b7f7402d7423c6d6bef50254c3-4972,diversevul-77510778516803b7f7402d7423c6d6bef50254c3-4972__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
diversevul,diversevul-90f62cf30a78721641e08737bda787552428061e-672,diversevul-90f62cf30a78721641e08737bda787552428061e-672__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
diversevul,diversevul-dfddb529e914d794ac552e906b13d71233609bf7-1442,diversevul-dfddb529e914d794ac552e906b13d71233609bf7-1442__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
diversevul,diversevul-947bc1ee6d05be10204b918df75a503415fd3213-1598,diversevul-947bc1ee6d05be10204b918df75a503415fd3213-1598__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
diversevul,diversevul-4ea4b0c6a318209ac09b15aaa906c7b4a13b988c-2504,diversevul-4ea4b0c6a318209ac09b15aaa906c7b4a13b988c-2504__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
diversevul,diversevul-fdad1406b3ec809f4954ff7cdf9e99eb18c2458f-3995,diversevul-fdad1406b3ec809f4954ff7cdf9e99eb18c2458f-3995__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
diversevul,diversevul-89955b0bcb1ff105e1374aad7e0e993faa6a038f-3037,diversevul-89955b0bcb1ff105e1374aad7e0e993faa6a038f-3037__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
diversevul,diversevul-1630f53481f445ada0a455e9979236d31a8d3bb0-2370,diversevul-1630f53481f445ada0a455e9979236d31a8d3bb0-2370__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
diversevul,diversevul-c336a32a1dcd445e6b83827f83531d4c6414e2cd-4131,diversevul-c336a32a1dcd445e6b83827f83531d4c6414e2cd-4131__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
diversevul,diversevul-b166a20b07382b8bc1dcee2a448715c9c2c81b5b-4691,diversevul-b166a20b07382b8bc1dcee2a448715c9c2c81b5b-4691__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,false,Renames a simple local identifier under local-scope preconditions; external bindings must remain unchanged.
diversevul,diversevul-40f3ae4f5c9a8baf75b237220f62c436a571d66e-805,diversevul-40f3ae4f5c9a8baf75b237220f62c436a571d66e-805__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,false,Renames a simple local identifier under local-scope preconditions; external bindings must remain unchanged.
diversevul,diversevul-3b84ffcbacf144ce35650df958432f472b6483f8-1309,diversevul-3b84ffcbacf144ce35650df958432f472b6483f8-1309__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,false,Renames a simple local identifier under local-scope preconditions; external bindings must remain unchanged.
diversevul,diversevul-c65c8fdaaa257e0487ab0aaae9e8f6b439335945-2116,diversevul-c65c8fdaaa257e0487ab0aaae9e8f6b439335945-2116__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,false,Renames a simple local identifier under local-scope preconditions; external bindings must remain unchanged.
diversevul,diversevul-e18903a6b56341481a2e08469c0602010bf7bfe3-1650,diversevul-e18903a6b56341481a2e08469c0602010bf7bfe3-1650__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,false,Renames a simple local identifier under local-scope preconditions; external bindings must remain unchanged.
diversevul,diversevul-9804501fa1228048857910a6bf23e085aade37cc-2892,diversevul-9804501fa1228048857910a6bf23e085aade37cc-2892__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,false,Renames a simple local identifier under local-scope preconditions; external bindings must remain unchanged.
diversevul,diversevul-60f922bf1bd8816eacbb32c24793ad1f97a1d9f2-4962,diversevul-60f922bf1bd8816eacbb32c24793ad1f97a1d9f2-4962__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,false,Renames a simple local identifier under local-scope preconditions; external bindings must remain unchanged.
diversevul,diversevul-4dca6ea1d9432052afb06baf2e3ae78188a4410b-2465,diversevul-4dca6ea1d9432052afb06baf2e3ae78188a4410b-2465__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,false,Renames a simple local identifier under local-scope preconditions; external bindings must remain unchanged.
diversevul,diversevul-7280d2017d8075267a12e469983e38277dcf0374-1579,diversevul-7280d2017d8075267a12e469983e38277dcf0374-1579__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,false,Renames a simple local identifier under local-scope preconditions; external bindings must remain unchanged.
diversevul,diversevul-abe300d9d894f7138e1af7c8e9c88c04bfe98b37-641,diversevul-abe300d9d894f7138e1af7c8e9c88c04bfe98b37-641__identifier_renaming,identifier_renaming,1,renamed simple identifier,preserved_with_precondition,medium,false,Renames a simple local identifier under local-scope preconditions; external bindings must remain unchanged.
diversevul,diversevul-9ae25d8c3a6bfb40c582538193264f74c9b93bc0-4199,diversevul-9ae25d8c3a6bfb40c582538193264f74c9b93bc0-4199__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,false,Renames a simple local identifier under local-scope preconditions; external bindings must remain unchanged.
diversevul,diversevul-3c55b399c36ef46befcb21e4ebc4799367f89684-4350,diversevul-3c55b399c36ef46befcb21e4ebc4799367f89684-4350__identifier_renaming,identifier_renaming,1,renamed simple identifier,preserved_with_precondition,medium,false,Renames a simple local identifier under local-scope preconditions; external bindings must remain unchanged.
diversevul,diversevul-1630f53481f445ada0a455e9979236d31a8d3bb0-2662,diversevul-1630f53481f445ada0a455e9979236d31a8d3bb0-2662__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,false,Renames a simple local identifier under local-scope preconditions; external bindings must remain unchanged.
diversevul,diversevul-1ac703a7d0789e46833f4013a3876c2e3af18ec7-814,diversevul-1ac703a7d0789e46833f4013a3876c2e3af18ec7-814__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,false,Renames a simple local identifier under local-scope preconditions; external bindings must remain unchanged.
diversevul,diversevul-5678de3f15010b9022ee45673f33bcfc71d47b60-3484,diversevul-5678de3f15010b9022ee45673f33bcfc71d47b60-3484__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,false,Renames a simple local identifier under local-scope preconditions; external bindings must remain unchanged.
diversevul,diversevul-8388f5a7e14108a1458fea35bfbb5a453e2c563c-1018,diversevul-8388f5a7e14108a1458fea35bfbb5a453e2c563c-1018__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,false,Renames a simple local identifier under local-scope preconditions; external bindings must remain unchanged.
diversevul,diversevul-2e00e95473861846aa8538be87db07699d9f676d-2046,diversevul-2e00e95473861846aa8538be87db07699d9f676d-2046__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,false,Renames a simple local identifier under local-scope preconditions; external bindings must remain unchanged.
diversevul,diversevul-10af1e8c1ad2a58a0a3342a856bae63e8f257abb-3798,diversevul-10af1e8c1ad2a58a0a3342a856bae63e8f257abb-3798__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,false,Renames a simple local identifier under local-scope preconditions; external bindings must remain unchanged.
diversevul,diversevul-7e8a7905ea9abbd1f384f05f36a4458682cd4697-4008,diversevul-7e8a7905ea9abbd1f384f05f36a4458682cd4697-4008__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,false,Renames a simple local identifier under local-scope preconditions; external bindings must remain unchanged.
diversevul,diversevul-c7c55972758a93350882c32147801a3485b010fe-4378,diversevul-c7c55972758a93350882c32147801a3485b010fe-4378__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,false,Renames a simple local identifier under local-scope preconditions; external bindings must remain unchanged.
diversevul,diversevul-0216630ea2815a5789a24279a1211ac398d4de79-4275,diversevul-0216630ea2815a5789a24279a1211ac398d4de79-4275__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,false,Renames a simple local identifier under local-scope preconditions; external bindings must remain unchanged.
diversevul,diversevul-bdd66182ef53fe1f7209ab6535fda56366bd7ac9-392,diversevul-bdd66182ef53fe1f7209ab6535fda56366bd7ac9-392__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,false,Renames a simple local identifier under local-scope preconditions; external bindings must remain unchanged.
diversevul,diversevul-c91815b596245fd7da349ecc43c8def670d2269e-910,diversevul-c91815b596245fd7da349ecc43c8def670d2269e-910__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,false,Renames a simple local identifier under local-scope preconditions; external bindings must remain unchanged.
diversevul,diversevul-e73adfbeec9d4e008630c814759052ed945c3fed-4553,diversevul-e73adfbeec9d4e008630c814759052ed945c3fed-4553__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,false,Renames a simple local identifier under local-scope preconditions; external bindings must remain unchanged.
diversevul,diversevul-a06247c6804f1a7c86a2e5398a4c1f1db1471848-3845,diversevul-a06247c6804f1a7c86a2e5398a4c1f1db1471848-3845__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,false,Renames a simple local identifier under local-scope preconditions; external bindings must remain unchanged.
